,model,score,task,category,question_id
6054,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,8701a5c0c217906a7982be7725249353ee02d5fad80c6f8fc9ad22241072b89d
6055,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,8701a5c0c217906a7982be7725249353ee02d5fad80c6f8fc9ad22241072b89d
6056,mistral-24b,25.0,zebra_puzzle,reasoning,8701a5c0c217906a7982be7725249353ee02d5fad80c6f8fc9ad22241072b89d
6057,mistral-7b,0.0,zebra_puzzle,reasoning,8701a5c0c217906a7982be7725249353ee02d5fad80c6f8fc9ad22241072b89d
6058,qwen2.5-32b,25.0,zebra_puzzle,reasoning,8701a5c0c217906a7982be7725249353ee02d5fad80c6f8fc9ad22241072b89d
6059,qwen2.5-3b,25.0,zebra_puzzle,reasoning,8701a5c0c217906a7982be7725249353ee02d5fad80c6f8fc9ad22241072b89d
6060,gemma-3-12b-it,25.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6061,gemma-3-1b-it,12.5,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6062,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6063,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6064,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6065,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6066,mistral-24b,25.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6067,mistral-7b,0.0,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6068,qwen2.5-32b,12.5,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6069,qwen2.5-3b,12.5,zebra_puzzle,reasoning,87af7bdf47fa02d0fc18d13cf81cda012d1edb0c3458a2dd4ab4f9ca3113988c
6070,gemma-3-12b-it,25.0,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6071,gemma-3-1b-it,12.5,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6072,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6073,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6074,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6075,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6076,mistral-24b,100.0,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6077,mistral-7b,12.5,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6078,qwen2.5-32b,37.5,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6079,qwen2.5-3b,12.5,zebra_puzzle,reasoning,930606531700715407d47b8b266765f6f2275e72730c5be078477fe6c666cca2
6080,gemma-3-12b-it,12.5,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6081,gemma-3-1b-it,12.5,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6082,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6083,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6084,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6085,llama-3.2-3b-instruct,12.5,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6086,mistral-24b,37.5,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6087,mistral-7b,0.0,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6088,qwen2.5-32b,25.0,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6089,qwen2.5-3b,12.5,zebra_puzzle,reasoning,95af6ecc707197ef62b26adf0f0b5eb0ac8a4335b304bc0b77b87feffc1b5fc3
6090,gemma-3-12b-it,25.0,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6091,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6092,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6093,llama-3.1-8b-instruct,37.5,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6094,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6095,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6096,mistral-24b,25.0,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6097,mistral-7b,37.5,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6098,qwen2.5-32b,12.5,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6099,qwen2.5-3b,0.0,zebra_puzzle,reasoning,977a0ea5fc1727ca664cd2af90b5c4a2f36648891e8f5b6ad047512df081a4d8
6100,gemma-3-12b-it,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6101,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6102,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6103,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6104,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6105,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6106,mistral-24b,25.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6107,mistral-7b,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6108,qwen2.5-32b,0.0,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6109,qwen2.5-3b,12.5,zebra_puzzle,reasoning,9aafbce875263fd96f7bec10666dde3534e82b01bc2545cf9d4ade501ea943f0
6110,gemma-3-12b-it,12.5,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6111,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6112,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6113,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6114,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6115,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6116,mistral-24b,0.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6117,mistral-7b,12.5,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6118,qwen2.5-32b,25.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6119,qwen2.5-3b,25.0,zebra_puzzle,reasoning,9e3c878ffe6ee807e3b01746de0f4a8da254e96c865f7b518ddc1b16f564ce9c
6120,gemma-3-12b-it,100.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6121,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6122,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6123,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6124,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6125,llama-3.2-3b-instruct,25.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6126,mistral-24b,12.5,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6127,mistral-7b,37.5,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6128,qwen2.5-32b,0.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6129,qwen2.5-3b,0.0,zebra_puzzle,reasoning,afb99e750d3a60adef0795fffb10a9c7639d06be30c5119c1003238abc6f9b46
6130,gemma-3-12b-it,12.5,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6131,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6132,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6133,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6134,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6135,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6136,mistral-24b,12.5,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6137,mistral-7b,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6138,qwen2.5-32b,12.5,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6139,qwen2.5-3b,0.0,zebra_puzzle,reasoning,b1a413b03774b8811bb97c0b238c16c3c122217a11aa51425918bd5315b0935b
6140,gemma-3-12b-it,37.5,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6141,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6142,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6143,llama-3.1-8b-instruct,12.5,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6144,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6145,llama-3.2-3b-instruct,37.5,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6146,mistral-24b,100.0,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6147,mistral-7b,0.0,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6148,qwen2.5-32b,100.0,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6149,qwen2.5-3b,37.5,zebra_puzzle,reasoning,b1b1678a4f290c8ab2b85f957a0cdbba93ef0c97d1e7ab4663e46e92ebac70e8
6150,gemma-3-12b-it,0.0,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6151,gemma-3-1b-it,12.5,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6152,gemma-3-4b-it,25.0,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6153,llama-3.1-8b-instruct,25.0,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6154,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6155,llama-3.2-3b-instruct,12.5,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6156,mistral-24b,12.5,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6157,mistral-7b,0.0,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6158,qwen2.5-32b,0.0,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6159,qwen2.5-3b,12.5,zebra_puzzle,reasoning,b7b7e331df4614775210ef5e524ed7f20c5fec6655fb0dd179c94e4d71170862
6160,gemma-3-12b-it,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6161,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6162,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6163,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6164,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6165,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6166,mistral-24b,25.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6167,mistral-7b,0.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6168,qwen2.5-32b,12.5,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6169,qwen2.5-3b,100.0,zebra_puzzle,reasoning,ba951e86124110cf1c9d030b2dc025be31e42c1cf4fdf23558d2834937e956dc
6170,gemma-3-12b-it,100.0,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6171,gemma-3-1b-it,37.5,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6172,gemma-3-4b-it,25.0,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6173,llama-3.1-8b-instruct,12.5,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6174,llama-3.2-1b-instruct,37.5,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6175,llama-3.2-3b-instruct,25.0,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6176,mistral-24b,37.5,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6177,mistral-7b,0.0,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6178,qwen2.5-32b,100.0,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6179,qwen2.5-3b,25.0,zebra_puzzle,reasoning,bd14ba82d1fe813dcdf6c16f0f868e5f3fe92e4cee9cf5eb3fd5cb6f03d68517
6180,gemma-3-12b-it,37.5,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6181,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6182,gemma-3-4b-it,25.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6183,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6184,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6185,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6186,mistral-24b,25.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6187,mistral-7b,12.5,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6188,qwen2.5-32b,12.5,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6189,qwen2.5-3b,25.0,zebra_puzzle,reasoning,bd6776bfffbd81eaa021c33ffbd833e0c75ee50c5827094ccb469d421cd5b8ab
6190,gemma-3-12b-it,12.5,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6191,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6192,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6193,llama-3.1-8b-instruct,25.0,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6194,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6195,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6196,mistral-24b,37.5,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6197,mistral-7b,0.0,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6198,qwen2.5-32b,37.5,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6199,qwen2.5-3b,12.5,zebra_puzzle,reasoning,c24b803db62ad2d9d955c80d77e58682273b4ac70c9694af759ac319c0985dc2
6200,gemma-3-12b-it,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6201,gemma-3-1b-it,12.5,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6202,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6203,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6204,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6205,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6206,mistral-24b,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6207,mistral-7b,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6208,qwen2.5-32b,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6209,qwen2.5-3b,0.0,zebra_puzzle,reasoning,c29eb6b3c9fd3f67fba90afc62b89640ba6b6aa5f74bb2efd8d5650af6b78ff6
6210,gemma-3-12b-it,12.5,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6211,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6212,gemma-3-4b-it,12.5,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6213,llama-3.1-8b-instruct,12.5,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6214,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6215,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6216,mistral-24b,12.5,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6217,mistral-7b,0.0,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6218,qwen2.5-32b,12.5,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6219,qwen2.5-3b,0.0,zebra_puzzle,reasoning,c2b235761e06ab22ef1bfba7fa61461b6f6536e5b2a7709674193c7cc96b192c
6220,gemma-3-12b-it,12.5,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6221,gemma-3-1b-it,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6222,gemma-3-4b-it,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6223,llama-3.1-8b-instruct,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6224,llama-3.2-1b-instruct,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6225,llama-3.2-3b-instruct,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6226,mistral-24b,12.5,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6227,mistral-7b,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6228,qwen2.5-32b,12.5,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6229,qwen2.5-3b,0.0,zebra_puzzle,reasoning,c833574b0ff6e8609bee19b36fabc48501cdcd9a64b99cd0422f54ada1acc53d
6230,gemma-3-12b-it,0.0,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
6231,gemma-3-1b-it,12.5,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
6232,gemma-3-4b-it,25.0,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
6233,llama-3.1-8b-instruct,37.5,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
6234,llama-3.2-1b-instruct,12.5,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
6235,llama-3.2-3b-instruct,37.5,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
6236,mistral-24b,0.0,zebra_puzzle,reasoning,c89fdda34dcddd50a92fd79332f22c31b7f0fd94d3ce05062fd7a874bd36e224
